1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,2002   ,2105   ,2201   ,2207   ,2227   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2354   ,2357   ,2382   ,2409   ,2412   ,2454   ,2474   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3474   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
   41.92,   35.93,   48.06,   68.68,   61.59,   66.08,   28.13,   23.51,   59.35,   45.20,  389.38,  258.44,   41.75,   12.13,  195.35,   33.03,   77.27,   22.35,   37.54,  115.97,   66.64,  262.62,   70.59,   13.30,   79.95,  447.51,  276.65,  134.60,   15.09,   14.11,   42.73,   44.99,    8.54,   13.95,   14.19,   21.60,   12.45,   10.32,   15.97,   13.95,  206.00, 2397.58,   79.11,   49.05,   14.09,   53.00,   52.31,   12.89,   68.18,   30.89,
   40.71,   35.45,   47.18,   68.59,   61.24,   65.64,   28.09,   23.51,   58.74,   45.06,  382.55,  257.29,   40.95,   11.83,  192.67,   32.51,   76.51,   22.02,   36.87,  113.72,   66.20,  258.03,   69.74,   12.80,   79.69,  447.51,  268.56,  136.59,   14.89,   13.96,   42.34,   44.29,    8.46,   13.92,   14.10,   21.31,   12.45,   10.25,   15.75,   13.92,  201.44, 2297.29,   77.65,   49.05,   13.53,   51.71,   51.33,   12.89,   67.91,   30.44,
   41.27,   35.89,   47.36,   68.68,   61.33,   65.73,   28.52,   23.55,   59.09,   45.25,  394.38,  259.21,   41.33,   11.87,  194.46,   32.73,   76.89,   22.18,   37.45,  115.52,   66.29,  260.12,   69.58,   12.94,   80.56,  446.64,  278.44,  134.60,   15.09,   14.18,   43.25,   44.99,    8.46,   14.13,   14.19,   21.56,   12.65,   10.29,   15.89,   14.21,  205.55, 2297.29,   78.08,   47.00,   13.53,   52.40,   51.09,   12.93,   68.18,   30.40,
   41.40,   35.50,   47.53,   69.21,   61.07,   65.90,   28.52,   23.55,   59.26,   45.02,  391.20,  257.67,   41.16,   11.83,  187.74,   32.08,   76.06,   21.85,   37.33,  115.07,   65.85,  261.79,   69.15,   12.89,   80.21,  447.51,  276.65,  134.11,   15.09,   14.14,   43.17,   45.26,    8.54,   14.20,   14.23,   21.60,   12.70,   10.32,   15.79,   14.18,  206.46, 2340.27,   78.51,   47.40,   13.58,   51.88,   51.33,   12.97,   68.54,   30.31,
   40.88,   35.37,   46.92,   69.12,   60.90,   65.64,   28.48,   23.60,   60.30,   44.41,  386.65,  258.83,   40.58,   11.74,  185.50,   31.38,   76.51,   21.36,   36.33,  114.62,   65.58,  259.29,   69.07,   12.98,   79.78,  445.77,  272.60,  131.13,   15.21,   14.03,   43.12,   45.43,    8.58,   14.17,   14.19,   21.31,   12.65,   10.44,   15.89,   14.14,  206.46, 2306.84,   78.16,   48.00,   13.63,   52.05,   49.69,   12.97,   68.09,   30.44,
   41.18,   34.93,   47.18,   68.50,   60.99,   65.64,   28.48,   23.69,   59.26,   44.69,  385.74,  259.21,   40.33,   11.78,  183.70,   31.95,   77.65,   21.07,   36.21,  114.62,   66.38,  260.54,   69.66,   13.16,   80.04,  451.85,  272.16,  131.62,   15.37,   14.03,   43.43,   45.78,    8.62,   14.24,   14.23,   21.35,   12.57,   10.51,   16.04,   14.25,  210.11, 2330.72,   77.99,   45.35,   13.72,   51.88,   50.88,   12.97,   68.18,   30.89,
   40.71,   34.45,   46.74,   67.17,   59.52,   63.60,   28.26,   23.60,   59.52,   43.85,  384.83,  256.52,   39.66,   11.69,  183.70,   32.30,   76.89,   21.24,   35.71,  112.82,   65.58,  260.12,   68.31,   13.03,   79.69,  445.77,  274.40,  131.13,   15.09,   13.96,   43.25,   45.43,    8.54,   13.99,   14.01,   21.31,   12.57,   10.44,   15.89,   14.21,  206.00, 2335.50,   77.99,   47.65,   13.67,   50.85,   49.86,   12.93,   66.39,   30.40,
   40.75,   34.76,   47.09,   66.91,   59.17,   63.42,   28.13,   23.73,   58.91,   44.22,  380.28,  255.37,   39.83,   11.65,  179.22,   32.25,   76.13,   21.15,   35.59,  112.82,   65.14,  260.12,   68.14,   13.25,   79.61,  443.16,  272.60,  130.13,   15.21,   13.99,   42.91,   45.17,    8.50,   14.10,   14.06,   21.14,   12.45,   10.40,   15.89,   14.25,  204.18, 2292.51,   77.48,   47.30,   13.72,   50.67,   50.80,   13.00,   66.03,   31.02,
   39.84,   35.11,   46.83,   66.82,   58.57,   63.42,   28.39,   23.64,   58.22,   43.57,  381.19,  251.14,   39.70,   11.43,  172.95,   31.73,   75.68,   19.92,   34.84,  111.01,   64.61,  256.37,   67.47,   12.98,   79.87,  439.69,  260.48,  130.13,   14.93,   13.99,   42.39,   44.47,    8.46,   13.88,   14.10,   21.10,   12.49,   10.40,   15.89,   14.07,  204.63, 2149.23,   77.99,   46.45,   13.49,   50.16,   50.46,   12.97,   66.21,   30.04,
