1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,2002   ,2105   ,2201   ,2207   ,2227   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2354   ,2357   ,2382   ,2409   ,2412   ,2454   ,2474   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3474   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
   36.42,   32.22,   42.64,   67.48,   56.94,   62.67,   26.03,   21.61,   68.07,   44.33,  313.13,  270.96,   38.62,   12.11,  174.37,   31.23,   62.20,   19.42,   38.58,  108.13,   57.58,  255.78,   63.79,   10.27,   79.72,  415.54,  247.90,  149.01,   13.71,   12.94,   35.99,   37.17,    7.39,   12.63,   12.89,   19.73,   10.80,    8.93,   13.81,   12.58,  210.98, 1831.47,   80.30,   47.20,   10.72,   55.45,   46.78,   11.78,   64.25,   29.63,
   36.55,   31.89,   41.92,   67.05,   57.10,   62.50,   25.90,   21.43,   67.57,   43.87,  310.48,  269.50,   38.50,   12.24,  169.57,   31.52,   62.27,   19.26,   39.02,  109.01,   57.49,  256.17,   63.87,   10.58,   78.89,  414.27,  251.50,  142.55,   13.64,   12.73,   35.78,   36.81,    7.39,   12.47,   12.85,   19.73,   10.69,    8.93,   13.63,   12.55,  210.98, 1869.23,   80.05,   50.50,   10.99,   54.80,   45.97,   11.74,   63.82,   29.24,
   36.96,   31.93,   42.00,   67.05,   56.77,   62.33,   25.78,   21.48,   67.32,   43.60,  313.57,  270.60,   38.35,   12.19,  167.39,   31.86,   62.13,   19.26,   40.22,  108.57,   58.32,  253.83,   64.43,   10.40,   78.48,  428.21,  253.29,  141.56,   13.68,   12.80,   35.99,   37.05,    7.39,   12.63,   12.85,   19.73,   10.76,    8.93,   13.67,   12.52,  208.31, 1873.95,   79.25,   54.00,   10.81,   54.31,   45.73,   11.71,   64.25,   30.46,
   37.78,   32.34,   42.08,   66.71,   56.43,   62.16,   25.82,   21.52,   67.90,   44.33,  312.24,  271.33,   38.23,   12.49,  167.39,   31.36,   62.33,   19.30,   40.62,  108.13,   58.07,  255.00,   64.51,   10.62,   78.81,  422.29,  255.09,  142.05,   13.64,   12.83,   35.91,   37.09,    7.40,   12.57,   13.01,   19.73,   10.73,    9.03,   13.71,   12.52,  209.65, 1930.60,   79.16,   50.50,   11.21,   54.07,   46.30,   11.74,   63.64,   30.59,
   38.03,   32.30,   42.48,   66.71,   57.19,   62.24,   25.78,   21.43,   67.82,   44.10,  313.57,  274.62,   38.74,   12.37,  169.14,   31.90,   62.53,   19.82,   39.62,  108.57,   57.91,  254.22,   64.19,   10.62,   79.31,  429.89,  255.99,  137.58,   13.68,   12.80,   35.78,   37.09,    7.38,   12.57,   13.22,   19.77,   10.80,    9.10,   13.71,   12.52,  211.87, 1921.16,   79.49,   50.60,   11.12,   55.37,   45.32,   11.78,   63.99,   30.33,
   37.90,   32.75,   42.56,   66.62,   58.28,   62.41,   25.99,   21.52,   67.99,   44.56,  317.10,  277.55,   38.90,   12.28,  171.75,   32.70,   62.93,   20.22,   39.98,  109.89,   58.32,  253.83,   66.20,   10.54,   79.80,  430.74,  264.07,  144.04,   13.83,   12.94,   36.20,   37.65,    7.46,   12.63,   13.34,   19.89,   10.87,    9.20,   13.85,   12.65,  212.32, 1949.48,   80.05,   50.00,   10.99,   55.78,   46.22,   11.82,   64.51,   30.28,
   37.61,   32.22,   42.64,   66.36,   58.11,   62.33,   25.95,   21.52,   67.07,   44.15,  319.75,  274.26,   38.35,   12.41,  171.31,   32.45,   62.73,   20.14,   39.94,  110.34,   57.91,  253.83,   66.93,   10.76,   79.72,  427.36,  264.07,  140.56,   13.83,   12.90,   36.16,   37.61,    7.44,   12.63,   13.38,   19.81,   10.98,    9.24,   13.85,   12.62,  209.20, 1963.64,   79.97,   51.00,   11.30,   55.70,   46.70,   11.82,   64.60,   29.85,
   37.33,   32.63,   42.88,   66.19,   57.78,   61.99,   25.86,   21.48,   66.82,   43.96,  321.08,  270.96,   38.62,   12.88,  169.14,   32.36,   62.47,   19.82,   39.50,  109.01,   58.24,  254.61,   67.17,   10.67,   79.39,  422.29,  259.58,  139.07,   13.83,   12.98,   36.16,   37.45,    7.41,   12.57,   13.34,   19.85,   10.98,    9.17,   13.85,   12.58,  204.75, 1944.76,   79.89,   49.00,   11.12,   56.02,   45.65,   11.82,   65.21,   30.85,
   36.83,   32.55,   42.80,   66.36,   57.69,   62.24,   25.86,   21.61,   66.82,   43.78,  317.10,  270.96,   38.39,   12.75,  168.26,   31.94,   62.33,   19.82,   39.14,  108.57,   58.16,  251.10,   68.05,   10.58,   79.47,  422.29,  259.13,  139.57,   13.83,   13.01,   35.91,   37.33,    7.38,   12.50,   13.34,   19.77,   11.09,    9.17,   13.81,   12.62,  205.64, 1935.32,   79.81,   49.15,   11.12,   55.94,   44.67,   11.85,   65.47,   30.59,
